R0000100,PUBID
S6881202,YEMP_STARTDATE.05~Y
S6881301,YEMP_STARTDATE.06~M
S6881302,YEMP_STARTDATE.06~Y
S6881401,YEMP_STARTDATE.07~M
S6881402,YEMP_STARTDATE.07~Y
S6881501,YEMP_STARTDATE.08~M
S6881502,YEMP_STARTDATE.08~Y
S6881601,YEMP_STARTDATE.09~M
S6881602,YEMP_STARTDATE.09~Y
S7501200,CV_AGE_INT_DATE
S7513700,CV_INCOME_FAMILY
S7522200,CV_HRLY_PAY.01
S7522300,CV_HRLY_PAY.02
S7522400,CV_HRLY_PAY.03
S7522500,CV_HRLY_PAY.04
S7522600,CV_HRLY_PAY.05
S7522700,CV_HRLY_PAY.06
S7522800,CV_HRLY_PAY.07
S7522900,CV_HRLY_PAY.08
S7523000,CV_HRLY_PAY.09
S7537100,CV_URBAN-RURAL
S8009500,YEMP-58500.01
S8009600,YEMP-58500.02
S8009700,YEMP-58500.03
S8009800,YEMP-58500.04
S8009900,YEMP-58500.05
S8010000,YEMP-58500.06
S8010100,YEMP-58500.07
S8010200,YEMP-58500.08
S8010300,YEMP-58500.09
S8231400,YEMP-101100.01
S8231500,YEMP-101100.02
S8231600,YEMP-101100.03
S8231700,YEMP-101100.04
S8231800,YEMP-101100.05
S8231900,YEMP-101100.06
S8232000,YEMP-101100.07
S8232100,YEMP-101100.09
S8241400,YEMP-101200.01
S8241500,YEMP-101200.02
S8241600,YEMP-101200.03
S8241700,YEMP-101200.04
S8241800,YEMP-101200.05
S8241900,YEMP-101200.06
S8242000,YEMP-101200.07
S8242100,YEMP-101200.09
S8844101,YEMP_STOPDATE.01~M
S8844102,YEMP_STOPDATE.01~Y
S8844201,YEMP_STOPDATE.02~M
S8844202,YEMP_STOPDATE.02~Y
S8844301,YEMP_STOPDATE.03~M
S8844302,YEMP_STOPDATE.03~Y
S8844401,YEMP_STOPDATE.04~M
S8844402,YEMP_STOPDATE.04~Y
S8844501,YEMP_STOPDATE.05~M
S8844502,YEMP_STOPDATE.05~Y
S8844601,YEMP_STOPDATE.06~M
S8844602,YEMP_STOPDATE.06~Y
S8844701,YEMP_STOPDATE.07~M
S8844702,YEMP_STOPDATE.07~Y
S8844801,YEMP_STOPDATE.08~M
S8844802,YEMP_STOPDATE.08~Y
S8844901,YEMP_STOPDATE.09~M
S8844902,YEMP_STOPDATE.09~Y
S8862201,YEMP_STARTDATE.01~M
S8862202,YEMP_STARTDATE.01~Y
S8862301,YEMP_STARTDATE.02~M
S8862302,YEMP_STARTDATE.02~Y
S8862401,YEMP_STARTDATE.03~M
S8862402,YEMP_STARTDATE.03~Y
S8862501,YEMP_STARTDATE.04~M
S8862502,YEMP_STARTDATE.04~Y
S8862601,YEMP_STARTDATE.05~M
S8862602,YEMP_STARTDATE.05~Y
S8862701,YEMP_STARTDATE.06~M
S8862702,YEMP_STARTDATE.06~Y
S8862801,YEMP_STARTDATE.07~M
S8862802,YEMP_STARTDATE.07~Y
S8862901,YEMP_STARTDATE.08~M
S8862902,YEMP_STARTDATE.08~Y
S8863001,YEMP_STARTDATE.09~M
S8863002,YEMP_STARTDATE.09~Y
T0008500,CV_AGE_INT_DATE
T0014100,CV_INCOME_FAMILY
T0022800,CV_HRLY_PAY.01
T0022900,CV_HRLY_PAY.02
T0023000,CV_HRLY_PAY.03
T0023100,CV_HRLY_PAY.04
T0023200,CV_HRLY_PAY.05
T0023300,CV_HRLY_PAY.06
T0023400,CV_HRLY_PAY.07
T0023500,CV_HRLY_PAY.08
T0033700,CV_URBAN-RURAL
T0411500,YEMP-58500.01
T0411600,YEMP-58500.02
T0411700,YEMP-58500.03
T0411800,YEMP-58500.04
T0411900,YEMP-58500.05
T0412000,YEMP-58500.06
T0412100,YEMP-58500.07
T0412200,YEMP-58500.08
T0639200,YEMP-101100.01
T0639300,YEMP-101100.02
T0639400,YEMP-101100.03
T0639500,YEMP-101100.04
T0639600,YEMP-101100.05
T0639700,YEMP-101100.06
T0639800,YEMP-101100.07
T0639900,YEMP-101100.08
T0653200,YEMP-101200.01
T0653300,YEMP-101200.02
T0653400,YEMP-101200.03
T0653500,YEMP-101200.04
T0653600,YEMP-101200.05
T0653700,YEMP-101200.06
T0653800,YEMP-101200.07
T0653900,YEMP-101200.08
T1259501,YEMP_STOPDATE.01~M
T1259502,YEMP_STOPDATE.01~Y
T1259601,YEMP_STOPDATE.02~M
T1259602,YEMP_STOPDATE.02~Y
T1259701,YEMP_STOPDATE.03~M
T1259702,YEMP_STOPDATE.03~Y
T1259801,YEMP_STOPDATE.04~M
T1259802,YEMP_STOPDATE.04~Y
T1259901,YEMP_STOPDATE.05~M
T1259902,YEMP_STOPDATE.05~Y
T1260001,YEMP_STOPDATE.06~M
T1260002,YEMP_STOPDATE.06~Y
T1260101,YEMP_STOPDATE.07~M
T1260102,YEMP_STOPDATE.07~Y
T1260201,YEMP_STOPDATE.08~M
T1260202,YEMP_STOPDATE.08~Y
T1277401,YEMP_STARTDATE.01~M
T1277402,YEMP_STARTDATE.01~Y
T1277501,YEMP_STARTDATE.02~M
T1277502,YEMP_STARTDATE.02~Y
T1277601,YEMP_STARTDATE.03~M
T1277602,YEMP_STARTDATE.03~Y
T1277701,YEMP_STARTDATE.04~M
T1277702,YEMP_STARTDATE.04~Y
T1277801,YEMP_STARTDATE.05~M
T1277802,YEMP_STARTDATE.05~Y
T1277901,YEMP_STARTDATE.06~M
T1277902,YEMP_STARTDATE.06~Y
T1278001,YEMP_STARTDATE.07~M
T1278002,YEMP_STARTDATE.07~Y
T1278101,YEMP_STARTDATE.08~M
T1278102,YEMP_STARTDATE.08~Y
T2011100,CV_AGE_INT_DATE
T2016200,CV_INCOME_FAMILY
T2017700,CV_HRLY_PAY.01
T2017800,CV_HRLY_PAY.02
T2017900,CV_HRLY_PAY.03
T2018000,CV_HRLY_PAY.04
T2018100,CV_HRLY_PAY.05
T2018200,CV_HRLY_PAY.06
T2018300,CV_HRLY_PAY.07
T2018400,CV_HRLY_PAY.08
T2021300,CV_URBAN-RURAL
T2440600,YEMP-58500.01
T2440700,YEMP-58500.02
T2440800,YEMP-58500.03
T2440900,YEMP-58500.04
T2441000,YEMP-58500.05
T2441100,YEMP-58500.06
T2441200,YEMP-58500.07
T2441300,YEMP-58500.08
T2680200,YEMP-101100.01
T2680300,YEMP-101100.02
T2680400,YEMP-101100.03
T2680500,YEMP-101100.04
T2680600,YEMP-101100.05
T2680700,YEMP-101100.06
T2680800,YEMP-101100.07
T2680900,YEMP-101100.08
T2692700,YEMP-101200.01
T2692800,YEMP-101200.02
T2692900,YEMP-101200.03
T2693000,YEMP-101200.04
T2693100,YEMP-101200.05
T2693200,YEMP-101200.06
T2693300,YEMP-101200.07
T2693400,YEMP-101200.08
T3346101,YEMP_STOPDATE.01~M
T3346102,YEMP_STOPDATE.01~Y
T3346201,YEMP_STOPDATE.02~M
T3346202,YEMP_STOPDATE.02~Y
T3346301,YEMP_STOPDATE.03~M
T3346302,YEMP_STOPDATE.03~Y
T3346401,YEMP_STOPDATE.04~M
T3346402,YEMP_STOPDATE.04~Y
T3346501,YEMP_STOPDATE.05~M
T3346502,YEMP_STOPDATE.05~Y
T3346601,YEMP_STOPDATE.06~M
T3346602,YEMP_STOPDATE.06~Y
T3346701,YEMP_STOPDATE.07~M
T3346702,YEMP_STOPDATE.07~Y
T3346801,YEMP_STOPDATE.08~M
T3346802,YEMP_STOPDATE.08~Y
T3364901,YEMP_STARTDATE.01~M
T3364902,YEMP_STARTDATE.01~Y
T3365001,YEMP_STARTDATE.02~M
T3365002,YEMP_STARTDATE.02~Y
T3365101,YEMP_STARTDATE.03~M
T3365102,YEMP_STARTDATE.03~Y
T3365201,YEMP_STARTDATE.04~M
T3365202,YEMP_STARTDATE.04~Y
T3365301,YEMP_STARTDATE.05~M
T3365302,YEMP_STARTDATE.05~Y
T3365401,YEMP_STARTDATE.06~M
T3365402,YEMP_STARTDATE.06~Y
T3365501,YEMP_STARTDATE.07~M
T3365502,YEMP_STARTDATE.07~Y
T3365601,YEMP_STARTDATE.08~M
T3365602,YEMP_STARTDATE.08~Y
T3601500,CV_AGE_INT_DATE
T3606500,CV_INCOME_FAMILY
T3608100,CV_HRLY_PAY.01
T3608200,CV_HRLY_PAY.02
T3608300,CV_HRLY_PAY.03
T3608400,CV_HRLY_PAY.04
T3608500,CV_HRLY_PAY.05
T3608600,CV_HRLY_PAY.06
T3608700,CV_HRLY_PAY.07
T3608800,CV_HRLY_PAY.08
T3608900,CV_HRLY_PAY.09
T3612000,CV_URBAN-RURAL
T3945500,YEMP-58500.01
T3945600,YEMP-58500.02
T3945700,YEMP-58500.03
T3945800,YEMP-58500.04
T3945900,YEMP-58500.05
T3946000,YEMP-58500.06
T3946100,YEMP-58500.07
T3946200,YEMP-58500.08
T4164900,YEMP-101100.01
T4165000,YEMP-101100.02
T4165100,YEMP-101100.03
T4165200,YEMP-101100.04
T4165300,YEMP-101100.05
T4165400,YEMP-101100.06
T4165500,YEMP-101100.07
T4165600,YEMP-101100.08
T4165700,YEMP-101100.09
T4178700,YEMP-101200.01
T4178800,YEMP-101200.02
T4178900,YEMP-101200.03
T4179000,YEMP-101200.04
T4179100,YEMP-101200.05
T4179200,YEMP-101200.06
T4179300,YEMP-101200.07
T4179400,YEMP-101200.08
T4179500,YEMP-101200.09
T4764501,YEMP_STOPDATE.01~M
T4764502,YEMP_STOPDATE.01~Y
T4764601,YEMP_STOPDATE.02~M
T4764602,YEMP_STOPDATE.02~Y
T4764701,YEMP_STOPDATE.03~M
T4764702,YEMP_STOPDATE.03~Y
T4764801,YEMP_STOPDATE.04~M
T4764802,YEMP_STOPDATE.04~Y
T4764901,YEMP_STOPDATE.05~M
T4764902,YEMP_STOPDATE.05~Y
T4765001,YEMP_STOPDATE.06~M
T4765002,YEMP_STOPDATE.06~Y
T4765101,YEMP_STOPDATE.07~M
T4765102,YEMP_STOPDATE.07~Y
T4765201,YEMP_STOPDATE.08~M
T4765202,YEMP_STOPDATE.08~Y
T4765301,YEMP_STOPDATE.09~M
T4765302,YEMP_STOPDATE.09~Y
T4782201,YEMP_STARTDATE.01~M
T4782202,YEMP_STARTDATE.01~Y
T4782301,YEMP_STARTDATE.02~M
T4782302,YEMP_STARTDATE.02~Y
T4782401,YEMP_STARTDATE.03~M
T4782402,YEMP_STARTDATE.03~Y
T4782501,YEMP_STARTDATE.04~M
T4782502,YEMP_STARTDATE.04~Y
T4782601,YEMP_STARTDATE.05~M
T4782602,YEMP_STARTDATE.05~Y
T4782701,YEMP_STARTDATE.06~M
T4782702,YEMP_STARTDATE.06~Y
T4782801,YEMP_STARTDATE.07~M
T4782802,YEMP_STARTDATE.07~Y
T4782901,YEMP_STARTDATE.08~M
T4782902,YEMP_STARTDATE.08~Y
T4783001,YEMP_STARTDATE.09~M
T4783002,YEMP_STARTDATE.09~Y
T5201400,CV_AGE_INT_DATE
T5206700,CV_HGC_EVER_EDT
T5206900,CV_INCOME_FAMILY
T5208500,CV_HRLY_PAY.01
T5208600,CV_HRLY_PAY.02
T5208700,CV_HRLY_PAY.03
T5208800,CV_HRLY_PAY.04
T5208900,CV_HRLY_PAY.05
T5209000,CV_HRLY_PAY.06
T5209100,CV_HRLY_PAY.07
T5209200,CV_HRLY_PAY.08
T5209300,CV_HRLY_PAY.09
T5211900,CV_URBAN-RURAL
T5583900,YEMP-58500.01
T5584000,YEMP-58500.02
T5584100,YEMP-58500.03
T5584200,YEMP-58500.04
T5584300,YEMP-58500.05
T5584400,YEMP-58500.06
T5584500,YEMP-58500.07
T5584600,YEMP-58500.08
T5797300,YEMP-101100.01
T5797400,YEMP-101100.02
T5797500,YEMP-101100.03
T5797600,YEMP-101100.04
T5797700,YEMP-101100.05
T5797800,YEMP-101100.06
T5797900,YEMP-101100.07
T5798000,YEMP-101100.08
T5798100,YEMP-101100.09
T5808400,YEMP-101200.01
T5808500,YEMP-101200.02
T5808600,YEMP-101200.03
T5808700,YEMP-101200.04
T5808800,YEMP-101200.05
T5808900,YEMP-101200.06
T5809000,YEMP-101200.07
T5809100,YEMP-101200.08
T5809200,YEMP-101200.09
T6405901,YEMP_STOPDATE.01~M
T6405902,YEMP_STOPDATE.01~Y
T6406001,YEMP_STOPDATE.02~M
T6406002,YEMP_STOPDATE.02~Y
T6406101,YEMP_STOPDATE.03~M
T6406102,YEMP_STOPDATE.03~Y
T6406201,YEMP_STOPDATE.04~M
T6406202,YEMP_STOPDATE.04~Y
T6406301,YEMP_STOPDATE.05~M
T6406302,YEMP_STOPDATE.05~Y
T6406401,YEMP_STOPDATE.06~M
T6406402,YEMP_STOPDATE.06~Y
T6406501,YEMP_STOPDATE.07~M
T6406502,YEMP_STOPDATE.07~Y
T6406601,YEMP_STOPDATE.08~M
T6406602,YEMP_STOPDATE.08~Y
T6406701,YEMP_STOPDATE.09~M
T6406702,YEMP_STOPDATE.09~Y
T6424701,YEMP_STARTDATE.01~M
T6424702,YEMP_STARTDATE.01~Y
T6424801,YEMP_STARTDATE.02~M
T6424802,YEMP_STARTDATE.02~Y
T6424901,YEMP_STARTDATE.03~M
T6424902,YEMP_STARTDATE.03~Y
T6425001,YEMP_STARTDATE.04~M
T6425002,YEMP_STARTDATE.04~Y
T6425101,YEMP_STARTDATE.05~M
T6425102,YEMP_STARTDATE.05~Y
T6425201,YEMP_STARTDATE.06~M
T6425202,YEMP_STARTDATE.06~Y
T6425301,YEMP_STARTDATE.07~M
T6425302,YEMP_STARTDATE.07~Y
T6425401,YEMP_STARTDATE.08~M
T6425402,YEMP_STARTDATE.08~Y
T6425501,YEMP_STARTDATE.09~M
T6425502,YEMP_STARTDATE.09~Y
T6651300,CV_AGE_INT_DATE
T6656500,CV_HGC_EVER_EDT
T6656700,CV_INCOME_FAMILY
T6658700,CV_HRLY_PAY.01
T6658800,CV_HRLY_PAY.02
T6658900,CV_HRLY_PAY.03
T6659000,CV_HRLY_PAY.04
T6659100,CV_HRLY_PAY.05
T6659200,CV_HRLY_PAY.06
T6659300,CV_HRLY_PAY.07
T6659400,CV_HRLY_PAY.08
T6659500,CV_HRLY_PAY.09
T6659600,CV_HRLY_PAY.10
T6659700,CV_HRLY_PAY.11
T6659800,CV_HRLY_PAY.12
T6659900,CV_HRLY_PAY.13
T6663300,CV_URBAN-RURAL
T6983800,YEMP-58500.01
T6983900,YEMP-58500.02
T6984000,YEMP-58500.03
T6984100,YEMP-58500.04
T6984200,YEMP-58500.05
T6984300,YEMP-58500.06
T6984400,YEMP-58500.07
T6984500,YEMP-58500.08
T6984600,YEMP-58500.09
T6984700,YEMP-58500.10
T6984800,YEMP-58500.11
T6984900,YEMP-58500.12
T7231400,YEMP-101100.01
T7231500,YEMP-101100.02
T7231600,YEMP-101100.03
T7231700,YEMP-101100.04
T7231800,YEMP-101100.05
T7231900,YEMP-101100.06
T7232000,YEMP-101100.07
T7232100,YEMP-101100.08
T7232200,YEMP-101100.09
T7232300,YEMP-101100.10
T7232400,YEMP-101100.11
T7232500,YEMP-101100.12
T7242300,YEMP-101200.01
T7242400,YEMP-101200.02
T7242500,YEMP-101200.03
T7242600,YEMP-101200.04
T7242700,YEMP-101200.05
T7242800,YEMP-101200.06
T7242900,YEMP-101200.07
T7243000,YEMP-101200.08
T7243100,YEMP-101200.09
T7243200,YEMP-101200.10
T7243300,YEMP-101200.11
T7243400,YEMP-101200.12
T7243500,YEMP-101200.13
T7906601,YEMP_STOPDATE.01~M
T7906602,YEMP_STOPDATE.01~Y
T7906701,YEMP_STOPDATE.02~M
T7906702,YEMP_STOPDATE.02~Y
T7906801,YEMP_STOPDATE.03~M
T7906802,YEMP_STOPDATE.03~Y
T7906901,YEMP_STOPDATE.04~M
T7906902,YEMP_STOPDATE.04~Y
T7907001,YEMP_STOPDATE.05~M
T7907002,YEMP_STOPDATE.05~Y
T7907101,YEMP_STOPDATE.06~M
T7907102,YEMP_STOPDATE.06~Y
T7907201,YEMP_STOPDATE.07~M
T7907202,YEMP_STOPDATE.07~Y
T7907301,YEMP_STOPDATE.08~M
T7907302,YEMP_STOPDATE.08~Y
T7907401,YEMP_STOPDATE.09~M
T7907402,YEMP_STOPDATE.09~Y
T7907501,YEMP_STOPDATE.10~M
T7907502,YEMP_STOPDATE.10~Y
T7907601,YEMP_STOPDATE.11~M
T7907602,YEMP_STOPDATE.11~Y
T7907701,YEMP_STOPDATE.12~M
T7907702,YEMP_STOPDATE.12~Y
T7907801,YEMP_STOPDATE.13~M
T7907802,YEMP_STOPDATE.13~Y
T7925601,YEMP_STARTDATE.01~M
T7925602,YEMP_STARTDATE.01~Y
T7925701,YEMP_STARTDATE.02~M
T7925702,YEMP_STARTDATE.02~Y
T7925801,YEMP_STARTDATE.03~M
T7925802,YEMP_STARTDATE.03~Y
T7925901,YEMP_STARTDATE.04~M
T7925902,YEMP_STARTDATE.04~Y
T7926001,YEMP_STARTDATE.05~M
T7926002,YEMP_STARTDATE.05~Y
T7926101,YEMP_STARTDATE.06~M
T7926102,YEMP_STARTDATE.06~Y
T7926201,YEMP_STARTDATE.07~M
T7926202,YEMP_STARTDATE.07~Y
T7926301,YEMP_STARTDATE.08~M
T7926302,YEMP_STARTDATE.08~Y
T7926401,YEMP_STARTDATE.09~M
T7926402,YEMP_STARTDATE.09~Y
T7926501,YEMP_STARTDATE.10~M
T7926502,YEMP_STARTDATE.10~Y
T7926601,YEMP_STARTDATE.11~M
T7926602,YEMP_STARTDATE.11~Y
T7926701,YEMP_STARTDATE.12~M
T7926702,YEMP_STARTDATE.12~Y
T7926801,YEMP_STARTDATE.13~M
T7926802,YEMP_STARTDATE.13~Y
T8123600,CV_AGE_INT_DATE
T8128900,CV_HGC_EVER_EDT
T8129100,CV_INCOME_FAMILY
T8130800,CV_HRLY_PAY.01
T8130900,CV_HRLY_PAY.02
T8131000,CV_HRLY_PAY.03
T8131100,CV_HRLY_PAY.04
T8131200,CV_HRLY_PAY.05
T8131300,CV_HRLY_PAY.06
T8131400,CV_HRLY_PAY.07
T8131500,CV_HRLY_PAY.08
T8131600,CV_HRLY_PAY.09
T8131700,CV_HRLY_PAY.10
T8134500,CV_URBAN-RURAL
T8467200,YEMP-58500.01
T8467300,YEMP-58500.02
T8467400,YEMP-58500.03
T8467500,YEMP-58500.04
T8467600,YEMP-58500.05
T8467700,YEMP-58500.06
T8467800,YEMP-58500.07
T8467900,YEMP-58500.08
T8468000,YEMP-58500.09
T8468100,YEMP-58500.10
T8723400,YEMP-101100.01
T8723500,YEMP-101100.02
T8723600,YEMP-101100.03
T8723700,YEMP-101100.04
T8723800,YEMP-101100.05
T8723900,YEMP-101100.06
T8724000,YEMP-101100.07
T8724100,YEMP-101100.08
T8724200,YEMP-101100.09
T8735000,YEMP-101200.01
T8735100,YEMP-101200.02
T8735200,YEMP-101200.03
T8735300,YEMP-101200.04
T8735400,YEMP-101200.05
T8735500,YEMP-101200.06
T8735600,YEMP-101200.07
T8735700,YEMP-101200.08
T8735800,YEMP-101200.09
T9329001,YEMP_STOPDATE.01~M
T9329002,YEMP_STOPDATE.01~Y
T9329101,YEMP_STOPDATE.02~M
T9329102,YEMP_STOPDATE.02~Y
T9329201,YEMP_STOPDATE.03~M
T9329202,YEMP_STOPDATE.03~Y
T9329301,YEMP_STOPDATE.04~M
T9329302,YEMP_STOPDATE.04~Y
T9329401,YEMP_STOPDATE.05~M
T9329402,YEMP_STOPDATE.05~Y
T9329501,YEMP_STOPDATE.06~M
T9329502,YEMP_STOPDATE.06~Y
T9329601,YEMP_STOPDATE.07~M
T9329602,YEMP_STOPDATE.07~Y
T9329701,YEMP_STOPDATE.08~M
T9329702,YEMP_STOPDATE.08~Y
T9329801,YEMP_STOPDATE.09~M
T9329802,YEMP_STOPDATE.09~Y
T9329901,YEMP_STOPDATE.10~M
T9329902,YEMP_STOPDATE.10~Y
T9330001,YEMP_STARTDATE.01~M
T9330002,YEMP_STARTDATE.01~Y
T9330101,YEMP_STARTDATE.02~M
T9330102,YEMP_STARTDATE.02~Y
T9330201,YEMP_STARTDATE.03~M
T9330202,YEMP_STARTDATE.03~Y
T9330301,YEMP_STARTDATE.04~M
T9330302,YEMP_STARTDATE.04~Y
T9330401,YEMP_STARTDATE.05~M
T9330402,YEMP_STARTDATE.05~Y
T9330501,YEMP_STARTDATE.06~M
T9330502,YEMP_STARTDATE.06~Y
T9330601,YEMP_STARTDATE.07~M
T9330602,YEMP_STARTDATE.07~Y
T9330701,YEMP_STARTDATE.08~M
T9330702,YEMP_STARTDATE.08~Y
T9330801,YEMP_STARTDATE.09~M
T9330802,YEMP_STARTDATE.09~Y
T9330901,YEMP_STARTDATE.10~M
T9330902,YEMP_STARTDATE.10~Y
U0001800,CV_AGE_INT_DATE
U0008800,CV_HGC_EVER_EDT
U0008900,CV_INCOME_FAMILY
U0010700,CV_HRLY_PAY.01
U0010800,CV_HRLY_PAY.02
U0010900,CV_HRLY_PAY.03
U0011000,CV_HRLY_PAY.04
U0011100,CV_HRLY_PAY.05
U0011200,CV_HRLY_PAY.06
U0011300,CV_HRLY_PAY.07
U0011400,CV_HRLY_PAY.08
U0011500,CV_HRLY_PAY.09
U0011600,CV_HRLY_PAY.10
U0011700,CV_HRLY_PAY.11
U0011800,CV_HRLY_PAY.12
U0015000,CV_URBAN-RURAL
U0351800,YEMP-58500.01
U0351900,YEMP-58500.02
U0352000,YEMP-58500.03
U0352100,YEMP-58500.04
U0352200,YEMP-58500.05
U0352300,YEMP-58500.06
U0352400,YEMP-58500.07
U0352500,YEMP-58500.08
U0352600,YEMP-58500.09
U0352700,YEMP-58500.10
U0352800,YEMP-58500.11
U0352900,YEMP-58500.12
U0641000,YEMP-101100.01
U0641100,YEMP-101100.02
U0641200,YEMP-101100.03
U0641300,YEMP-101100.04
U0641400,YEMP-101100.05
U0641500,YEMP-101100.06
U0641600,YEMP-101100.07
U0641700,YEMP-101100.08
U0641800,YEMP-101100.09
U0641900,YEMP-101100.10
U0642000,YEMP-101100.11
U0654900,YEMP-101200.01
U0655000,YEMP-101200.02
U0655100,YEMP-101200.03
U0655200,YEMP-101200.04
U0655300,YEMP-101200.05
U0655400,YEMP-101200.06
U0655500,YEMP-101200.07
U0655600,YEMP-101200.08
U0655700,YEMP-101200.09
U0655800,YEMP-101200.10
U0655900,YEMP-101200.11
U1342301,YEMP_STOPDATE.01~M
U1342302,YEMP_STOPDATE.01~Y
U1342401,YEMP_STOPDATE.02~M
U1342402,YEMP_STOPDATE.02~Y
U1342501,YEMP_STOPDATE.03~M
U1342502,YEMP_STOPDATE.03~Y
U1342601,YEMP_STOPDATE.04~M
U1342602,YEMP_STOPDATE.04~Y
U1342701,YEMP_STOPDATE.05~M
U1342702,YEMP_STOPDATE.05~Y
U1342801,YEMP_STOPDATE.06~M
U1342802,YEMP_STOPDATE.06~Y
U1342901,YEMP_STOPDATE.07~M
U1342902,YEMP_STOPDATE.07~Y
U1343001,YEMP_STOPDATE.08~M
U1343002,YEMP_STOPDATE.08~Y
U1343101,YEMP_STOPDATE.09~M
U1343102,YEMP_STOPDATE.09~Y
U1343201,YEMP_STOPDATE.10~M
U1343202,YEMP_STOPDATE.10~Y
U1343301,YEMP_STOPDATE.11~M
U1343302,YEMP_STOPDATE.11~Y
U1343401,YEMP_STOPDATE.12~M
U1343402,YEMP_STOPDATE.12~Y
U1343501,YEMP_STARTDATE.01~M
U1343502,YEMP_STARTDATE.01~Y
U1343601,YEMP_STARTDATE.02~M
U1343602,YEMP_STARTDATE.02~Y
U1343701,YEMP_STARTDATE.03~M
U1343702,YEMP_STARTDATE.03~Y
U1343801,YEMP_STARTDATE.04~M
U1343802,YEMP_STARTDATE.04~Y
U1343901,YEMP_STARTDATE.05~M
U1343902,YEMP_STARTDATE.05~Y
U1344001,YEMP_STARTDATE.06~M
U1344002,YEMP_STARTDATE.06~Y
U1344101,YEMP_STARTDATE.07~M
U1344102,YEMP_STARTDATE.07~Y
U1344201,YEMP_STARTDATE.08~M
U1344202,YEMP_STARTDATE.08~Y
U1344301,YEMP_STARTDATE.09~M
U1344302,YEMP_STARTDATE.09~Y
U1344401,YEMP_STARTDATE.10~M
U1344402,YEMP_STARTDATE.10~Y
U1344501,YEMP_STARTDATE.11~M
U1344502,YEMP_STARTDATE.11~Y
U1344601,YEMP_STARTDATE.12~M
U1344602,YEMP_STARTDATE.12~Y